,C,HW,K,RS
15644,96,7,512,7
15645,96,7,16,3
15646,96,7,16,5
15647,96,7,16,1
15648,96,7,16,11
15649,96,7,16,7
15650,96,7,32,3
15651,96,7,32,5
15652,96,7,32,1
15653,96,7,32,11
15654,96,7,32,7
15655,96,7,64,3
15656,96,7,64,5
15657,96,7,64,1
15658,96,7,64,11
15659,96,7,64,7
15660,96,7,384,3
15661,96,7,384,5
15662,96,7,384,1
15663,96,7,384,11
15664,96,7,384,7
15665,96,7,256,3
15666,96,7,256,5
15667,96,7,256,1
15668,96,7,256,11
15669,96,7,256,7
15670,96,7,128,3
15671,96,7,128,5
15672,96,7,128,1
15673,96,7,128,11
15674,96,7,128,7
15675,96,7,255,3
15676,96,7,255,5
15677,96,7,255,1
15678,96,7,255,11
15679,96,7,255,7
15680,96,7,1024,3
15681,96,7,1024,5
15682,96,7,1024,1
15683,96,7,1024,11
15684,96,7,1024,7
15685,96,7,96,3
15686,96,7,96,5
15687,96,7,96,1
15688,96,7,96,11
15689,96,7,96,7
15690,96,7,6,3
15691,96,7,6,5
15692,96,7,6,1
15693,96,7,6,11
15694,96,7,6,7
15695,96,7,28,3
15696,96,7,28,5
15697,96,7,28,1
15698,96,7,28,11
15699,96,7,28,7
15700,96,7,192,3
15701,96,7,192,5
15702,96,7,192,1
15703,96,7,192,11
15704,96,7,192,7
15705,96,7,9,3
15706,96,7,9,5
15707,96,7,9,1
15708,96,7,9,11
15709,96,7,9,7
15710,96,7,12,3
15711,96,7,12,5
15712,96,7,12,1
15713,96,7,12,11
15714,96,7,12,7
15715,96,7,56,3
15716,96,7,56,5
15717,96,7,56,1
15718,96,7,56,11
15719,96,7,56,7
15720,96,7,3,3
15721,96,7,3,5
15722,96,7,3,1
15723,96,7,3,11
15724,96,7,3,7
15725,96,8,512,3
15726,96,8,512,5
15727,96,8,512,1
15728,96,8,512,11
15729,96,8,512,7
15730,96,8,16,3
15731,96,8,16,5
15732,96,8,16,1
15733,96,8,16,11
15734,96,8,16,7
15735,96,8,32,3
15736,96,8,32,5
15737,96,8,32,1
15738,96,8,32,11
15739,96,8,32,7
15740,96,8,64,3
15741,96,8,64,5
15742,96,8,64,1
15743,96,8,64,11
15744,96,8,64,7
15745,96,8,384,3
15746,96,8,384,5
15747,96,8,384,1
15748,96,8,384,11
15749,96,8,384,7
15750,96,8,256,3
15751,96,8,256,5
15752,96,8,256,1
15753,96,8,256,11
15754,96,8,256,7
15755,96,8,128,3
15756,96,8,128,5
15757,96,8,128,1
15758,96,8,128,11
15759,96,8,128,7
15760,96,8,255,3
15761,96,8,255,5
15762,96,8,255,1
15763,96,8,255,11
15764,96,8,255,7
15765,96,8,1024,3
15766,96,8,1024,5
15767,96,8,1024,1
15768,96,8,1024,11
15769,96,8,1024,7
15770,96,8,96,3
15771,96,8,96,5
15772,96,8,96,1
15773,96,8,96,11
15774,96,8,96,7
15775,96,8,6,3
15776,96,8,6,5
15777,96,8,6,1
15778,96,8,6,11
15779,96,8,6,7
15780,96,8,28,3
15781,96,8,28,5
15782,96,8,28,1
15783,96,8,28,11
15784,96,8,28,7
15785,96,8,192,3
15786,96,8,192,5
15787,96,8,192,1
15788,96,8,192,11
15789,96,8,192,7
15790,96,8,9,3
15791,96,8,9,5
15792,96,8,9,1
15793,96,8,9,11
15794,96,8,9,7
15795,96,8,12,3
15796,96,8,12,5
15797,96,8,12,1
15798,96,8,12,11
15799,96,8,12,7
15800,96,8,56,3
15801,96,8,56,5
15802,96,8,56,1
15803,96,8,56,11
15804,96,8,56,7
15805,96,8,3,3
15806,96,8,3,5
15807,96,8,3,1
15808,96,8,3,11
15809,96,8,3,7
15810,96,12,512,3
15811,96,12,512,5
15812,96,12,512,1
15813,96,12,512,11
15814,96,12,512,7
15815,96,12,16,3
15816,96,12,16,5
15817,96,12,16,1
15818,96,12,16,11
15819,96,12,16,7
15820,96,12,32,3
15821,96,12,32,5
15822,96,12,32,1
15823,96,12,32,11
15824,96,12,32,7
15825,96,12,64,3
15826,96,12,64,5
15827,96,12,64,1
15828,96,12,64,11
15829,96,12,64,7
15830,96,12,384,3
15831,96,12,384,5
15832,96,12,384,1
15833,96,12,384,11
15834,96,12,384,7
15835,96,12,256,3
15836,96,12,256,5
15837,96,12,256,1
15838,96,12,256,11
15839,96,12,256,7
15840,96,12,128,3
15841,96,12,128,5
15842,96,12,128,1
15843,96,12,128,11
15844,96,12,128,7
15845,96,12,255,3
15846,96,12,255,5
15847,96,12,255,1
15848,96,12,255,11
15849,96,12,255,7
15850,96,12,1024,3
15851,96,12,1024,5
15852,96,12,1024,1
15853,96,12,1024,11
15854,96,12,1024,7
15855,96,12,96,3
15856,96,12,96,5
15857,96,12,96,1
15858,96,12,96,11
15859,96,12,96,7
15860,96,12,6,3
15861,96,12,6,5
15862,96,12,6,1
15863,96,12,6,11
15864,96,12,6,7
15865,96,12,28,3
15866,96,12,28,5
15867,96,12,28,1
15868,96,12,28,11
15869,96,12,28,7
15870,96,12,192,3
15871,96,12,192,5
15872,96,12,192,1
15873,96,12,192,11
15874,96,12,192,7
15875,96,12,9,3
15876,96,12,9,5
15877,96,12,9,1
15878,96,12,9,11
15879,96,12,9,7
15880,96,12,12,3
15881,96,12,12,5
15882,96,12,12,1
15883,96,12,12,11
15884,96,12,12,7
15885,96,12,56,3
15886,96,12,56,5
15887,96,12,56,1
15888,96,12,56,11
15889,96,12,56,7
15890,96,12,3,3
15891,96,12,3,5
15892,96,12,3,1
15893,96,12,3,11
15894,96,12,3,7
15895,96,13,512,3
15896,96,13,512,5
15897,96,13,512,1
15898,96,13,512,11
15899,96,13,512,7
15900,96,13,16,3
15901,96,13,16,5
15902,96,13,16,1
15903,96,13,16,11
15904,96,13,16,7
15905,96,13,32,3
15906,96,13,32,5
15907,96,13,32,1
15908,96,13,32,11
15909,96,13,32,7
15910,96,13,64,3
15911,96,13,64,5
15912,96,13,64,1
15913,96,13,64,11
15914,96,13,64,7
15915,96,13,384,3
15916,96,13,384,5
15917,96,13,384,1
15918,96,13,384,11
15919,96,13,384,7
15920,96,13,256,3
15921,96,13,256,5
15922,96,13,256,1
15923,96,13,256,11
15924,96,13,256,7
15925,96,13,128,3
15926,96,13,128,5
15927,96,13,128,1
15928,96,13,128,11
15929,96,13,128,7
15930,96,13,255,3
15931,96,13,255,5
15932,96,13,255,1
15933,96,13,255,11
15934,96,13,255,7
15935,96,13,1024,3
15936,96,13,1024,5
15937,96,13,1024,1
15938,96,13,1024,11
15939,96,13,1024,7
15940,96,13,96,3
15941,96,13,96,5
15942,96,13,96,1
15943,96,13,96,11
15944,96,13,96,7
15945,96,13,6,3
15946,96,13,6,5
15947,96,13,6,1
15948,96,13,6,11
15949,96,13,6,7
15950,96,13,28,3
15951,96,13,28,5
15952,96,13,28,1
15953,96,13,28,11
15954,96,13,28,7
15955,96,13,192,3
15956,96,13,192,5
15957,96,13,192,1
15958,96,13,192,11
15959,96,13,192,7
15960,96,13,9,3
15961,96,13,9,5
15962,96,13,9,1
15963,96,13,9,11
15964,96,13,9,7
15965,96,13,12,3
15966,96,13,12,5
15967,96,13,12,1
15968,96,13,12,11
15969,96,13,12,7
15970,96,13,56,3
15971,96,13,56,5
15972,96,13,56,1
15973,96,13,56,11
15974,96,13,56,7
15975,96,13,3,3
15976,96,13,3,5
15977,96,13,3,1
15978,96,13,3,11
15979,96,13,3,7
15980,96,14,512,3
15981,96,14,512,5
15982,96,14,512,1
15983,96,14,512,11
15984,96,14,512,7
15985,96,14,16,3
15986,96,14,16,5
15987,96,14,16,1
15988,96,14,16,11
15989,96,14,16,7
15990,96,14,32,3
15991,96,14,32,5
15992,96,14,32,1
15993,96,14,32,11
15994,96,14,32,7
15995,96,14,64,3
15996,96,14,64,5
15997,96,14,64,1
15998,96,14,64,11
15999,96,14,64,7
16000,96,14,384,3
16001,96,14,384,5
16002,96,14,384,1
16003,96,14,384,11
16004,96,14,384,7
16005,96,14,256,3
16006,96,14,256,5
16007,96,14,256,1
16008,96,14,256,11
16009,96,14,256,7
16010,96,14,128,3
16011,96,14,128,5
16012,96,14,128,1
16013,96,14,128,11
16014,96,14,128,7
16015,96,14,255,3
16016,96,14,255,5
16017,96,14,255,1
16018,96,14,255,11
16019,96,14,255,7
16020,96,14,1024,3
16021,96,14,1024,5
16022,96,14,1024,1
16023,96,14,1024,11
16024,96,14,1024,7
16025,96,14,96,3
16026,96,14,96,5
16027,96,14,96,1
16028,96,14,96,11
16029,96,14,96,7
16030,96,14,6,3
16031,96,14,6,5
16032,96,14,6,1
16033,96,14,6,11
16034,96,14,6,7
16035,96,14,28,3
16036,96,14,28,5
16037,96,14,28,1
16038,96,14,28,11
16039,96,14,28,7
16040,96,14,192,3
16041,96,14,192,5
16042,96,14,192,1
16043,96,14,192,11
16044,96,14,192,7
16045,96,14,9,3
16046,96,14,9,5
16047,96,14,9,1
16048,96,14,9,11
16049,96,14,9,7
16050,96,14,12,3
16051,96,14,12,5
16052,96,14,12,1
16053,96,14,12,11
16054,96,14,12,7
16055,96,14,56,3
16056,96,14,56,5
16057,96,14,56,1
16058,96,14,56,11
16059,96,14,56,7
16060,96,14,3,3
16061,96,14,3,5
16062,96,14,3,1
16063,96,14,3,11
16064,96,14,3,7
16065,96,16,512,3
16066,96,16,512,5
16067,96,16,512,1
16068,96,16,512,11
16069,96,16,512,7
16070,96,16,16,3
16071,96,16,16,5
16072,96,16,16,1
16073,96,16,16,11
16074,96,16,16,7
16075,96,16,32,3
16076,96,16,32,5
16077,96,16,32,1
16078,96,16,32,11
16079,96,16,32,7
16080,96,16,64,3
16081,96,16,64,5
16082,96,16,64,1
16083,96,16,64,11
16084,96,16,64,7
16085,96,16,384,3
16086,96,16,384,5
16087,96,16,384,1
16088,96,16,384,11
16089,96,16,384,7
16090,96,16,256,3
16091,96,16,256,5
16092,96,16,256,1
16093,96,16,256,11
16094,96,16,256,7
16095,96,16,128,3
16096,96,16,128,5
16097,96,16,128,1
16098,96,16,128,11
16099,96,16,128,7
16100,96,16,255,3
16101,96,16,255,5
16102,96,16,255,1
16103,96,16,255,11
16104,96,16,255,7
16105,96,16,1024,3
16106,96,16,1024,5
16107,96,16,1024,1
16108,96,16,1024,11
16109,96,16,1024,7
16110,96,16,96,3
16111,96,16,96,5
16112,96,16,96,1
16113,96,16,96,11
16114,96,16,96,7
16115,96,16,6,3
16116,96,16,6,5
16117,96,16,6,1
16118,96,16,6,11
16119,96,16,6,7
16120,96,16,28,3
16121,96,16,28,5
16122,96,16,28,1
16123,96,16,28,11
16124,96,16,28,7
16125,96,16,192,3
16126,96,16,192,5
16127,96,16,192,1
16128,96,16,192,11
16129,96,16,192,7
16130,96,16,9,3
16131,96,16,9,5
16132,96,16,9,1
16133,96,16,9,11
16134,96,16,9,7
16135,96,16,12,3
16136,96,16,12,5
16137,96,16,12,1
16138,96,16,12,11
16139,96,16,12,7
16140,96,16,56,3
16141,96,16,56,5
16142,96,16,56,1
16143,96,16,56,11
16144,96,16,56,7
16145,96,16,3,3
16146,96,16,3,5
16147,96,16,3,1
16148,96,16,3,11
16149,96,16,3,7
16150,96,26,512,3
16151,96,26,512,5
16152,96,26,512,1
16153,96,26,512,11
16154,96,26,512,7
16155,96,26,16,3
16156,96,26,16,5
16157,96,26,16,1
16158,96,26,16,11
16159,96,26,16,7
16160,96,26,32,3
16161,96,26,32,5
16162,96,26,32,1
16163,96,26,32,11
16164,96,26,32,7
16165,96,26,64,3
16166,96,26,64,5
16167,96,26,64,1
16168,96,26,64,11
16169,96,26,64,7
16170,96,26,384,3
16171,96,26,384,5
16172,96,26,384,1
16173,96,26,384,11
16174,96,26,384,7
16175,96,26,256,3
16176,96,26,256,5
16177,96,26,256,1
16178,96,26,256,11
16179,96,26,256,7
16180,96,26,128,3
16181,96,26,128,5
16182,96,26,128,1
16183,96,26,128,11
16184,96,26,128,7
16185,96,26,255,3
16186,96,26,255,5
16187,96,26,255,1
16188,96,26,255,11
16189,96,26,255,7
16190,96,26,1024,3
16191,96,26,1024,5
16192,96,26,1024,1
16193,96,26,1024,11
16194,96,26,1024,7
16195,96,26,96,3
16196,96,26,96,5
16197,96,26,96,1
16198,96,26,96,11
16199,96,26,96,7
16200,96,26,6,3
16201,96,26,6,5
16202,96,26,6,1
16203,96,26,6,11
16204,96,26,6,7
16205,96,26,28,3
16206,96,26,28,5
16207,96,26,28,1
16208,96,26,28,11
16209,96,26,28,7
16210,96,26,192,3
16211,96,26,192,5
16212,96,26,192,1
16213,96,26,192,11
16214,96,26,192,7
16215,96,26,9,3
16216,96,26,9,5
16217,96,26,9,1
16218,96,26,9,11
16219,96,26,9,7
16220,96,26,12,3
16221,96,26,12,5
16222,96,26,12,1
16223,96,26,12,11
16224,96,26,12,7
16225,96,26,56,3
16226,96,26,56,5
16227,96,26,56,1
16228,96,26,56,11
16229,96,26,56,7
16230,96,26,3,3
16231,96,26,3,5
16232,96,26,3,1
16233,96,26,3,11
16234,96,26,3,7
16235,96,28,512,3
16236,96,28,512,5
16237,96,28,512,1
16238,96,28,512,11
16239,96,28,512,7
16240,96,28,16,3
16241,96,28,16,5
16242,96,28,16,1
16243,96,28,16,11
16244,96,28,16,7
16245,96,28,32,3
16246,96,28,32,5
16247,96,28,32,1
16248,96,28,32,11
16249,96,28,32,7
16250,96,28,64,3
16251,96,28,64,5
16252,96,28,64,1
16253,96,28,64,11
16254,96,28,64,7
16255,96,28,384,3
16256,96,28,384,5
16257,96,28,384,1
16258,96,28,384,11
16259,96,28,384,7
16260,96,28,256,3
16261,96,28,256,5
16262,96,28,256,1
16263,96,28,256,11
16264,96,28,256,7
16265,96,28,128,3
16266,96,28,128,5
16267,96,28,128,1
16268,96,28,128,11
16269,96,28,128,7
16270,96,28,255,3
16271,96,28,255,5
16272,96,28,255,1
16273,96,28,255,11
16274,96,28,255,7
16275,96,28,1024,3
16276,96,28,1024,5
16277,96,28,1024,1
16278,96,28,1024,11
16279,96,28,1024,7
16280,96,28,96,3
16281,96,28,96,5
16282,96,28,96,1
16283,96,28,96,11
16284,96,28,96,7
16285,96,28,6,3
16286,96,28,6,5
16287,96,28,6,1
16288,96,28,6,11
16289,96,28,6,7
16290,96,28,28,3
16291,96,28,28,5
16292,96,28,28,1
16293,96,28,28,11
16294,96,28,28,7
16295,96,28,192,3
16296,96,28,192,5
16297,96,28,192,1
16298,96,28,192,11
16299,96,28,192,7
16300,96,28,9,3
16301,96,28,9,5
16302,96,28,9,1
16303,96,28,9,11
16304,96,28,9,7
16305,96,28,12,3
16306,96,28,12,5
16307,96,28,12,1
16308,96,28,12,11
16309,96,28,12,7
16310,96,28,56,3
16311,96,28,56,5
16312,96,28,56,1
16313,96,28,56,11
16314,96,28,56,7
16315,96,28,3,3
16316,96,28,3,5
16317,96,28,3,1
16318,96,28,3,11
16319,96,28,3,7
16320,96,32,512,3
16321,96,32,512,5
16322,96,32,512,1
16323,96,32,512,11
16324,96,32,512,7
16325,96,32,16,3
16326,96,32,16,5
16327,96,32,16,1
16328,96,32,16,11
16329,96,32,16,7
16330,96,32,32,3
16331,96,32,32,5
16332,96,32,32,1
16333,96,32,32,11
16334,96,32,32,7
16335,96,32,64,3
16336,96,32,64,5
16337,96,32,64,1
16338,96,32,64,11
16339,96,32,64,7
16340,96,32,384,3
16341,96,32,384,5
16342,96,32,384,1
16343,96,32,384,11
16344,96,32,384,7
16345,96,32,256,3
16346,96,32,256,5
16347,96,32,256,1
16348,96,32,256,11
16349,96,32,256,7
16350,96,32,128,3
16351,96,32,128,5
16352,96,32,128,1
16353,96,32,128,11
16354,96,32,128,7
16355,96,32,255,3
16356,96,32,255,5
16357,96,32,255,1
16358,96,32,255,11
16359,96,32,255,7
16360,96,32,1024,3
16361,96,32,1024,5
16362,96,32,1024,1
16363,96,32,1024,11
16364,96,32,1024,7
16365,96,32,96,3
16366,96,32,96,5
16367,96,32,96,1
16368,96,32,96,11
16369,96,32,96,7
16370,96,32,6,3
16371,96,32,6,5
16372,96,32,6,1
16373,96,32,6,11
16374,96,32,6,7
16375,96,32,28,3
16376,96,32,28,5
16377,96,32,28,1
16378,96,32,28,11
16379,96,32,28,7
16380,96,32,192,3
16381,96,32,192,5
16382,96,32,192,1
16383,96,32,192,11
16384,96,32,192,7
16385,96,32,9,3
16386,96,32,9,5
16387,96,32,9,1
16388,96,32,9,11
16389,96,32,9,7
16390,96,32,12,3
16391,96,32,12,5
16392,96,32,12,1
16393,96,32,12,11
16394,96,32,12,7
16395,96,32,56,3
16396,96,32,56,5
16397,96,32,56,1
16398,96,32,56,11
16399,96,32,56,7
16400,96,32,3,3
16401,96,32,3,5
16402,96,32,3,1
16403,96,32,3,11
16404,96,32,3,7
16405,96,52,512,3
16406,96,52,512,5
16407,96,52,512,1
16408,96,52,512,11
16409,96,52,512,7
16410,96,52,16,3
16411,96,52,16,5
16412,96,52,16,1
16413,96,52,16,11
16414,96,52,16,7
16415,96,52,32,3
16416,96,52,32,5
16417,96,52,32,1
16418,96,52,32,11
16419,96,52,32,7
16420,96,52,64,3
16421,96,52,64,5
16422,96,52,64,1
16423,96,52,64,11
16424,96,52,64,7
16425,96,52,384,3
16426,96,52,384,5
16427,96,52,384,1
16428,96,52,384,11
16429,96,52,384,7
16430,96,52,256,3
16431,96,52,256,5
16432,96,52,256,1
16433,96,52,256,11
16434,96,52,256,7
16435,96,52,128,3
16436,96,52,128,5
16437,96,52,128,1
16438,96,52,128,11
16439,96,52,128,7
16440,96,52,255,3
16441,96,52,255,5
16442,96,52,255,1
16443,96,52,255,11
16444,96,52,255,7
16445,96,52,1024,3
16446,96,52,1024,5
16447,96,52,1024,1
16448,96,52,1024,11
16449,96,52,1024,7
16450,96,52,96,3
16451,96,52,96,5
16452,96,52,96,1
16453,96,52,96,11
16454,96,52,96,7
16455,96,52,6,3
16456,96,52,6,5
16457,96,52,6,1
16458,96,52,6,11
16459,96,52,6,7
16460,96,52,28,3
16461,96,52,28,5
16462,96,52,28,1
16463,96,52,28,11
16464,96,52,28,7
16465,96,52,192,3
16466,96,52,192,5
16467,96,52,192,1
16468,96,52,192,11
16469,96,52,192,7
16470,96,52,9,3
16471,96,52,9,5
16472,96,52,9,1
16473,96,52,9,11
16474,96,52,9,7
16475,96,52,12,3
16476,96,52,12,5
16477,96,52,12,1
16478,96,52,12,11
16479,96,52,12,7
16480,96,52,56,3
16481,96,52,56,5
16482,96,52,56,1
16483,96,52,56,11
16484,96,52,56,7
16485,96,52,3,3
16486,96,52,3,5
16487,96,52,3,1
16488,96,52,3,11
16489,96,52,3,7
16490,96,56,512,3
16491,96,56,512,5
16492,96,56,512,1
16493,96,56,512,11
16494,96,56,512,7
16495,96,56,16,3
16496,96,56,16,5
16497,96,56,16,1
16498,96,56,16,11
16499,96,56,16,7
16500,96,56,32,3
16501,96,56,32,5
16502,96,56,32,1
16503,96,56,32,11
16504,96,56,32,7
16505,96,56,64,3
16506,96,56,64,5
16507,96,56,64,1
16508,96,56,64,11
16509,96,56,64,7
16510,96,56,384,3
16511,96,56,384,5
16512,96,56,384,1
16513,96,56,384,11
16514,96,56,384,7
16515,96,56,256,3
16516,96,56,256,5
16517,96,56,256,1
16518,96,56,256,11
16519,96,56,256,7
16520,96,56,128,3
16521,96,56,128,5
16522,96,56,128,1
16523,96,56,128,11
16524,96,56,128,7
16525,96,56,255,3
16526,96,56,255,5
16527,96,56,255,1
16528,96,56,255,11
16529,96,56,255,7
16530,96,56,1024,3
16531,96,56,1024,5
16532,96,56,1024,1
16533,96,56,1024,11
16534,96,56,1024,7
16535,96,56,96,3
16536,96,56,96,5
16537,96,56,96,1
16538,96,56,96,11
16539,96,56,96,7
16540,96,56,6,3
16541,96,56,6,5
16542,96,56,6,1
16543,96,56,6,11
16544,96,56,6,7
16545,96,56,28,3
16546,96,56,28,5
16547,96,56,28,1
16548,96,56,28,11
16549,96,56,28,7
16550,96,56,192,3
16551,96,56,192,5
16552,96,56,192,1
16553,96,56,192,11
16554,96,56,192,7
16555,96,56,9,3
16556,96,56,9,5
16557,96,56,9,1
16558,96,56,9,11
16559,96,56,9,7
16560,96,56,12,3
16561,96,56,12,5
16562,96,56,12,1
16563,96,56,12,11
16564,96,56,12,7
16565,96,56,56,3
16566,96,56,56,5
16567,96,56,56,1
16568,96,56,56,11
16569,96,56,56,7
16570,96,56,3,3
16571,96,56,3,5
16572,96,56,3,1
16573,96,56,3,11
16574,96,56,3,7
16575,96,64,512,3
16576,96,64,512,5
16577,96,64,512,1
16578,96,64,512,11
16579,96,64,512,7
16580,96,64,16,3
16581,96,64,16,5
16582,96,64,16,1
16583,96,64,16,11
16584,96,64,16,7
16585,96,64,32,3
16586,96,64,32,5
16587,96,64,32,1
16588,96,64,32,11
16589,96,64,32,7
16590,96,64,64,3
16591,96,64,64,5
16592,96,64,64,1
16593,96,64,64,11
16594,96,64,64,7
16595,96,64,384,3
16596,96,64,384,5
16597,96,64,384,1
16598,96,64,384,11
16599,96,64,384,7
16600,96,64,256,3
16601,96,64,256,5
16602,96,64,256,1
16603,96,64,256,11
16604,96,64,256,7
16605,96,64,128,3
16606,96,64,128,5
16607,96,64,128,1
16608,96,64,128,11
16609,96,64,128,7
16610,96,64,255,3
16611,96,64,255,5
16612,96,64,255,1
16613,96,64,255,11
16614,96,64,255,7
16615,96,64,1024,3
16616,96,64,1024,5
16617,96,64,1024,1
16618,96,64,1024,11
16619,96,64,1024,7
16620,96,64,96,3
16621,96,64,96,5
16622,96,64,96,1
16623,96,64,96,11
16624,96,64,96,7
16625,96,64,6,3
16626,96,64,6,5
16627,96,64,6,1
16628,96,64,6,11
16629,96,64,6,7
16630,96,64,28,3
16631,96,64,28,5
16632,96,64,28,1
16633,96,64,28,11
16634,96,64,28,7
16635,96,64,192,3
16636,96,64,192,5
16637,96,64,192,1
16638,96,64,192,11
16639,96,64,192,7
16640,96,64,9,3
16641,96,64,9,5
16642,96,64,9,1
16643,96,64,9,11
16644,96,64,9,7
16645,96,64,12,3
16646,96,64,12,5
16647,96,64,12,1
16648,96,64,12,11
16649,96,64,12,7
16650,96,64,56,3
16651,96,64,56,5
16652,96,64,56,1
16653,96,64,56,11
16654,96,64,56,7
16655,96,64,3,3
16656,96,64,3,5
16657,96,64,3,1
16658,96,64,3,11
16659,96,64,3,7
16660,96,70,512,3
16661,96,70,512,5
16662,96,70,512,1
16663,96,70,512,11
16664,96,70,512,7
16665,96,70,16,3
16666,96,70,16,5
16667,96,70,16,1
16668,96,70,16,11
16669,96,70,16,7
16670,96,70,32,3
16671,96,70,32,5
16672,96,70,32,1
16673,96,70,32,11
16674,96,70,32,7
16675,96,70,64,3
16676,96,70,64,5
16677,96,70,64,1
16678,96,70,64,11
16679,96,70,64,7
16680,96,70,384,3
16681,96,70,384,5
16682,96,70,384,1
16683,96,70,384,11
16684,96,70,384,7
16685,96,70,256,3
16686,96,70,256,5
16687,96,70,256,1
16688,96,70,256,11
16689,96,70,256,7
16690,96,70,128,3
16691,96,70,128,5
16692,96,70,128,1
16693,96,70,128,11
16694,96,70,128,7
16695,96,70,255,3
16696,96,70,255,5
16697,96,70,255,1
16698,96,70,255,11
16699,96,70,255,7
16700,96,70,1024,3
16701,96,70,1024,5
16702,96,70,1024,1
16703,96,70,1024,11
16704,96,70,1024,7
16705,96,70,96,3
16706,96,70,96,5
16707,96,70,96,1
16708,96,70,96,11
16709,96,70,96,7
16710,96,70,6,3
16711,96,70,6,5
16712,96,70,6,1
16713,96,70,6,11
16714,96,70,6,7
16715,96,70,28,3
16716,96,70,28,5
16717,96,70,28,1
16718,96,70,28,11
16719,96,70,28,7
16720,96,70,192,3
16721,96,70,192,5
16722,96,70,192,1
16723,96,70,192,11
16724,96,70,192,7
16725,96,70,9,3
16726,96,70,9,5
16727,96,70,9,1
16728,96,70,9,11
16729,96,70,9,7
16730,96,70,12,3
16731,96,70,12,5
16732,96,70,12,1
16733,96,70,12,11
16734,96,70,12,7
16735,96,70,56,3
16736,96,70,56,5
16737,96,70,56,1
16738,96,70,56,11
16739,96,70,56,7
16740,96,70,3,3
16741,96,70,3,5
16742,96,70,3,1
16743,96,70,3,11
16744,96,70,3,7
16745,96,104,512,3
16746,96,104,512,5
16747,96,104,512,1
16748,96,104,512,11
16749,96,104,512,7
16750,96,104,16,3
16751,96,104,16,5
16752,96,104,16,1
16753,96,104,16,11
16754,96,104,16,7
16755,96,104,32,3
16756,96,104,32,5
16757,96,104,32,1
16758,96,104,32,11
16759,96,104,32,7
16760,96,104,64,3
16761,96,104,64,5
16762,96,104,64,1
16763,96,104,64,11
16764,96,104,64,7
16765,96,104,384,3
16766,96,104,384,5
16767,96,104,384,1
16768,96,104,384,11
16769,96,104,384,7
16770,96,104,256,3
16771,96,104,256,5
16772,96,104,256,1
16773,96,104,256,11
16774,96,104,256,7
16775,96,104,128,3
16776,96,104,128,5
16777,96,104,128,1
16778,96,104,128,11
16779,96,104,128,7
16780,96,104,255,3
16781,96,104,255,5
16782,96,104,255,1
16783,96,104,255,11
16784,96,104,255,7
16785,96,104,1024,3
16786,96,104,1024,5
16787,96,104,1024,1
16788,96,104,1024,11
16789,96,104,1024,7
16790,96,104,96,3
16791,96,104,96,5
16792,96,104,96,1
16793,96,104,96,11
16794,96,104,96,7
16795,96,104,6,3
16796,96,104,6,5
16797,96,104,6,1
16798,96,104,6,11
16799,96,104,6,7
16800,96,104,28,3
16801,96,104,28,5
16802,96,104,28,1
16803,96,104,28,11
16804,96,104,28,7
16805,96,104,192,3
16806,96,104,192,5
16807,96,104,192,1
16808,96,104,192,11
16809,96,104,192,7
16810,96,104,9,3
16811,96,104,9,5
16812,96,104,9,1
16813,96,104,9,11
16814,96,104,9,7
16815,96,104,12,3
16816,96,104,12,5
16817,96,104,12,1
16818,96,104,12,11
16819,96,104,12,7
16820,96,104,56,3
16821,96,104,56,5
16822,96,104,56,1
16823,96,104,56,11
16824,96,104,56,7
16825,96,104,3,3
16826,96,104,3,5
16827,96,104,3,1
16828,96,104,3,11
16829,96,104,3,7
16830,96,112,512,3
16831,96,112,512,5
16832,96,112,512,1
16833,96,112,512,11
16834,96,112,512,7
16835,96,112,16,3
16836,96,112,16,5
